qseqid	qlen	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
seq_1487	25	U1-L6	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_1495	25	HY3-L165	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_1502	25	E2	100	25	0	0	1	25	65	89	8.23e-09	50.1
seq_1509	25	U13_-L251	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_1531	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	22	46	8.23e-09	50.1
seq_1536	25	U13_-L243	100	25	0	0	1	25	46	70	8.23e-09	50.1
seq_1544	25	U4-L110	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_1563	25	chr6.tRNA65-AlaAGC-tRF5	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_1566	25	U4-L74	100	25	0	0	1	25	30	54	8.23e-09	50.1
seq_1566	25	U4-L2	100	25	0	0	1	25	30	54	8.23e-09	50.1
seq_1576	25	U13_-L251	100	25	0	0	1	25	81	105	8.23e-09	50.1
seq_1579	25	chr14.tRNA16-TyrGTA-tRF5	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_1627	25	U6-L1235	100	25	0	0	1	25	68	92	8.23e-09	50.1
seq_1629	25	U6-L1235	100	25	0	0	1	25	37	61	8.23e-09	50.1
seq_1629	25	U6-L362	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_1640	25	U13-L70	100	25	0	0	1	25	38	62	8.23e-09	50.1
seq_1644	25	U6-L889	100	25	0	0	1	25	52	76	8.23e-09	50.1
seq_1659	25	U6-L1581	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_1665	25	BC200-L50	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_1702	25	hsa-mir-518d	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_1702	25	hsa-mir-518f	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_1702	25	hsa-mir-523	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_1702	25	hsa-mir-519b	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_1714	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_1730	25	hsa-mir-4308	100	25	0	0	1	25	20	44	8.23e-09	50.1
seq_1732	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_1743	25	hsa-mir-3131	100	25	0	0	1	25	29	53	8.23e-09	50.1
seq_1756	25	U13_-L243	100	25	0	0	1	25	64	88	8.23e-09	50.1
seq_1771	25	U13_-L251	100	25	0	0	1	25	71	95	8.23e-09	50.1
seq_1777	25	U1-L195	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L126	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L123	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L84	100	25	0	0	1	25	90	114	8.23e-09	50.1
seq_1777	25	U1-L71	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L70	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L55	100	25	0	0	1	25	88	112	8.23e-09	50.1
seq_1777	25	U1-L45	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L36	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L29	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L24	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L17	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L11	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L8	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L7	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1777	25	U1-L4	100	25	0	0	1	25	92	116	8.23e-09	50.1
seq_1787	25	U2-L1024	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_1787	25	U2-L443	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_1797	25	HY4-L136	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_1797	25	HY4-L135	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_1797	25	HY4-L134	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_1797	25	HY4-L133	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_1797	25	HY4-L132	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_1797	25	HY4-L127	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_1819	25	hsa-mir-4512	100	25	0	0	1	25	26	50	8.23e-09	50.1
seq_1820	25	LSU-rRNA_Hsa-L62	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_1822	25	U81	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_1836	25	U81	100	25	0	0	1	25	41	65	8.23e-09	50.1
seq_1838	25	hsa-mir-6133	100	25	0	0	1	25	45	69	8.23e-09	50.1
seq_1844	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	12	36	8.23e-09	50.1
seq_1853	25	hsa-mir-6133	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_1868	25	chr1.tRNA88-PseudoCCT-tRF5	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_1868	25	chr1.tRNA96-PseudoCCT-tRF5	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_1920	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_1921	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_1952	25	chr6.tRNA65-AlaAGC-tRF5	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_1958	25	U6-L28	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_1965	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	317	341	8.23e-09	50.1
seq_1968	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	23	47	8.23e-09	50.1
seq_1986	25	U6-L744	100	25	0	0	1	25	51	75	8.23e-09	50.1
seq_2028	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_2032	25	U2-L548	100	25	0	0	1	25	4	28	8.23e-09	50.1
seq_2034	25	LSU-rRNA_Hsa-L147	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_2076	25	U1-L179	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_2076	25	U1-L84	100	25	0	0	1	25	56	80	8.23e-09	50.1
seq_2102	25	U13_-L107	100	25	0	0	1	25	32	56	8.23e-09	50.1
seq_2127	25	U1-L84	100	25	0	0	1	25	121	145	8.23e-09	50.1
seq_2138	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_2157	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	24	48	8.23e-09	50.1
seq_2165	25	chr17.tRNA38-AspGTC-tRF3	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_2183	25	U13_-L251	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_2193	25	HY3-L165	100	25	0	0	1	25	26	50	8.23e-09	50.1
seq_2195	25	chr1.tRNA88-PseudoCCT-tRF5	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_2195	25	chr1.tRNA96-PseudoCCT-tRF5	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_2238	25	U5-L35	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_2242	25	U6-L1650	100	25	0	0	1	25	31	55	8.23e-09	50.1
seq_2242	25	U6-L1318	100	25	0	0	1	25	30	54	8.23e-09	50.1
seq_2286	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	898	922	8.23e-09	50.1
seq_2290	25	hsa-mir-4512	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_2301	25	LSU-rRNA_Hsa-L142	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_2305	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	22	46	8.23e-09	50.1
seq_2310	25	chr1.tRNA43-GlyGCC-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2310	25	chr1.tRNA41-GlyGCC-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2310	25	chr1.tRNA39-GlyGCC-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2310	25	chr1.tRNA37-GlyGCC-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2310	25	chr1.tRNA35-GlyGCC-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2326	25	U2-L975	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2333	25	U2-L1024	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_2333	25	U2-L443	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_2334	25	U4-L128	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_2335	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_2353	25	chr14.tRNA15-PseudoTAG	100	25	0	0	1	25	45	69	8.23e-09	50.1
seq_2359	25	HY1-L333	100	25	0	0	1	25	84	108	8.23e-09	50.1
seq_2371	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_2386	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_2394	25	hsa-mir-6076	100	25	0	0	1	25	61	85	8.23e-09	50.1
seq_2403	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_2418	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_2460	25	hsa-mir-4307	100	25	0	0	1	25	28	52	8.23e-09	50.1
seq_2470	25	LSU-rRNA_Hsa-L142	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_2473	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_2477	25	hsa-mir-518d	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2493	25	chr6.tRNA65-AlaAGC-tRF5	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2507	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_2521	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	15	39	8.23e-09	50.1
seq_2525	25	hsa-mir-215	100	25	0	0	1	25	39	63	8.23e-09	50.1
seq_2544	25	U6-L675	100	25	0	0	1	25	10	34	8.23e-09	50.1
seq_2546	25	U2-L696	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2550	25	U70F	100	25	0	0	1	25	76	100	8.23e-09	50.1
seq_2564	25	chr1.tRNA68-GlyGCC-tRF5	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_2569	25	U70F	100	25	0	0	1	25	29	53	8.23e-09	50.1
seq_2581	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	17	41	8.23e-09	50.1
seq_2591	25	U13-L70	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_2597	25	hsa-mir-567	100	25	0	0	1	25	71	95	8.23e-09	50.1
seq_2611	25	U6-L1235	100	25	0	0	1	25	28	52	8.23e-09	50.1
seq_2617	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	19	43	8.23e-09	50.1
seq_2626	25	hsa-mir-4308	100	25	0	0	1	25	16	40	8.23e-09	50.1
seq_2628	25	HY3-L165	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2630	25	U81	100	25	0	0	1	25	25	49	8.23e-09	50.1
seq_2634	25	LSU-rRNA_Hsa-L254	100	25	0	0	1	25	76	100	8.23e-09	50.1
seq_2644	25	hsa-mir-3131	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_2649	25	LSU-rRNA_Hsa-L147	100	25	0	0	1	25	31	55	8.23e-09	50.1
seq_2666	25	U4-L128	100	25	0	0	1	25	27	51	8.23e-09	50.1
seq_2686	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_2690	25	E2	100	25	0	0	1	25	96	120	8.23e-09	50.1
seq_2695	25	chr6.tRNA132-ValAAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr6.tRNA152-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr6.tRNA37-ValAAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr6.tRNA9-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA10-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA12-ValAAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA15-ValAAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA6-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA5-ValAAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA4-ValAAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA18-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr5.tRNA2-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr3.tRNA2-ValAAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr1.tRNA85-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2695	25	chr1.tRNA98-ValCAC	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2713	25	U81	100	25	0	0	1	25	7	31	8.23e-09	50.1
seq_2739	25	hsa-mir-509-1	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_2739	25	hsa-mir-509-2	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_2777	25	U6-L1128	100	25	0	0	1	25	26	50	8.23e-09	50.1
seq_2786	25	U2-L368	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_2823	25	U13_-L243	100	25	0	0	1	25	32	56	8.23e-09	50.1
seq_2832	25	hsa-mir-376a-1	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_2846	25	hsa-mir-4512	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_2851	25	chr1.tRNA16-HisGTG-tRF3	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_2857	25	LSU-rRNA_Hsa-L147	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_2867	25	U5-L35	100	25	0	0	1	25	1	25	8.23e-09	50.1
seq_2870	25	U4-L81	100	25	0	0	1	25	23	47	8.23e-09	50.1
seq_2873	25	U70F	100	25	0	0	1	25	104	128	8.23e-09	50.1
seq_2878	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	1267	1291	8.23e-09	50.1
seq_2887	25	HY1-L377	100	25	0	0	1	25	24	48	8.23e-09	50.1
seq_2903	25	U1-L84	100	25	0	0	1	25	26	50	8.23e-09	50.1
seq_2905	25	U6-L1663	100	25	0	0	1	25	77	101	8.23e-09	50.1
seq_2905	25	U6-L1641	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_2905	25	U6-L1636	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_2905	25	U6-L1602	100	25	0	0	1	25	74	98	8.23e-09	50.1
seq_2905	25	U6-L1128	100	25	0	0	1	25	61	85	8.23e-09	50.1
seq_2905	25	U6-L1014	100	25	0	0	1	25	74	98	8.23e-09	50.1
seq_2905	25	U6-L780	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_2905	25	U6-L313	100	25	0	0	1	25	61	85	8.23e-09	50.1
seq_2905	25	U6-L227	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_2919	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_2920	25	LSU-rRNA_Hsa-L62	100	25	0	0	1	25	252	276	8.23e-09	50.1
seq_2929	25	HY3-L60	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_2931	25	U6-L1128	100	25	0	0	1	25	33	57	8.23e-09	50.1
seq_2935	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_2969	25	U6-L28	100	25	0	0	1	25	13	37	8.23e-09	50.1
seq_2970	25	U6-L1002	100	25	0	0	1	25	79	103	8.23e-09	50.1
seq_2970	25	U6-L990	100	25	0	0	1	25	80	104	8.23e-09	50.1
seq_2970	25	U6-L569	100	25	0	0	1	25	79	103	8.23e-09	50.1
seq_2970	25	U6-L411	100	25	0	0	1	25	79	103	8.23e-09	50.1
seq_2970	25	U6-L208	100	25	0	0	1	25	78	102	8.23e-09	50.1
seq_2985	25	chr1.tRNA86-ArgTCT-tRF5	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_2986	25	chr6.tRNA132-ValAAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr6.tRNA152-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr6.tRNA37-ValAAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr6.tRNA9-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA10-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA12-ValAAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA15-ValAAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA6-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA5-ValAAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA4-ValAAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA18-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr5.tRNA2-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr3.tRNA2-ValAAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr1.tRNA85-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2986	25	chr1.tRNA98-ValCAC	100	25	0	0	1	25	36	60	8.23e-09	50.1
seq_2996	25	U6-L1089	100	25	0	0	1	25	42	66	8.23e-09	50.1
seq_2996	25	U6-L744	100	25	0	0	1	25	42	66	8.23e-09	50.1
seq_2996	25	U6-L482	100	25	0	0	1	25	42	66	8.23e-09	50.1
seq_3001	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	6	30	8.23e-09	50.1
seq_3032	25	U6-L1466	100	25	0	0	1	25	81	105	8.23e-09	50.1
seq_3069	25	U1-L179	100	25	0	0	1	25	62	86	8.23e-09	50.1
seq_3069	25	U1-L71	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L70	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L45	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L33	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L29	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L24	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L14	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L11	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L8	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L7	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3069	25	U1-L4	100	25	0	0	1	25	63	87	8.23e-09	50.1
seq_3116	25	U1-L84	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_3130	25	hsa-mir-4308	100	25	0	0	1	25	37	61	8.23e-09	50.1
seq_3148	25	hsa-mir-663a	100	25	0	0	1	25	51	75	8.23e-09	50.1
seq_3158	25	U2-L479	100	25	0	0	1	25	21	45	8.23e-09	50.1
seq_3169	25	U3-L3	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_3239	25	U2-L696	100	25	0	0	1	25	5	29	8.23e-09	50.1
seq_3266	25	chr6.tRNA65-AlaAGC-tRF5	100	25	0	0	1	25	24	48	8.23e-09	50.1
seq_3277	25	hsa-mir-6133	100	25	0	0	1	25	50	74	8.23e-09	50.1
seq_3292	25	U81	100	25	0	0	1	25	3	27	8.23e-09	50.1
seq_3296	25	LSU-rRNA_Hsa-L62	100	25	0	0	1	25	195	219	8.23e-09	50.1
seq_3310	25	hsa-mir-4512	100	25	0	0	1	25	23	47	8.23e-09	50.1
seq_3346	25	chr6.tRNA102-AlaAGC-tRF3	100	25	0	0	1	25	14	38	8.23e-09	50.1
seq_3367	25	chr6.tRNA62-SerGCT-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_3407	25	hsa-mir-663a	100	25	0	0	1	25	35	59	8.23e-09	50.1
seq_3420	25	U36A	100	25	0	0	1	25	42	66	8.23e-09	50.1
seq_3421	25	U1-L195	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L126	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L123	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L84	100	25	0	0	1	25	89	113	8.23e-09	50.1
seq_3421	25	U1-L71	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L70	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L55	100	25	0	0	1	25	87	111	8.23e-09	50.1
seq_3421	25	U1-L45	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L36	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L29	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L24	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L17	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L11	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L8	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L7	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3421	25	U1-L4	100	25	0	0	1	25	91	115	8.23e-09	50.1
seq_3444	25	U4-L74	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_3444	25	U4-L2	100	25	0	0	1	25	2	26	8.23e-09	50.1
seq_3448	25	BC200-L50	100	25	0	0	1	25	52	76	8.23e-09	50.1
seq_3452	25	SSU-rRNA_Hsa-L74	100	25	0	0	1	25	1285	1309	8.23e-09	50.1
seq_3463	25	U1-L84	100	25	0	0	1	25	75	99	8.23e-09	50.1
seq_3466	25	LSU-rRNA_Hsa-L62	100	25	0	0	1	25	165	189	8.23e-09	50.1
seq_3472	25	U6-L1663	100	25	0	0	1	25	57	81	8.23e-09	50.1
seq_3472	25	U6-L1646	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L1641	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L1579	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L1469	100	25	0	0	1	25	60	84	8.23e-09	50.1
seq_3472	25	U6-L1466	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L1313	100	25	0	0	1	25	59	83	8.23e-09	50.1
seq_3472	25	U6-L1245	100	25	0	0	1	25	56	80	8.23e-09	50.1
seq_3472	25	U6-L1211	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L1039	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L999	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_3472	25	U6-L944	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_3472	25	U6-L942	100	25	0	0	1	25	53	77	8.23e-09	50.1
seq_3472	25	U6-L895	100	25	0	0	1	25	54	78	8.23e-09	50.1
seq_3472	25	U6-L885	100	25	0	0	1	25	54	78	8.23e-09	50.1
seq_3472	25	U6-L869	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L762	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L754	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L750	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_3472	25	U6-L702	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L394	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L344	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L334	100	25	0	0	1	25	55	79	8.23e-09	50.1
seq_3472	25	U6-L279	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L224	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L219	100	25	0	0	1	25	54	78	8.23e-09	50.1
seq_3472	25	U6-L202	100	25	0	0	1	25	59	83	8.23e-09	50.1
seq_3472	25	U6-L178	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L168	100	25	0	0	1	25	57	81	8.23e-09	50.1
seq_3472	25	U6-L138	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3472	25	U6-L120	100	25	0	0	1	25	58	82	8.23e-09	50.1
seq_3495	25	U70F	100	25	0	0	1	25	40	64	8.23e-09	50.1
seq_3495	25	U70G	100	25	0	0	1	25	42	66	8.23e-09	50.1
seq_3496	25	hsa-mir-4512	100	25	0	0	1	25	51	75	8.23e-09	50.1
seq_3506	25	chr16.tRNA19-GlyGCC-tRF5	100	25	0	0	1	25	11	35	8.23e-09	50.1
seq_3518	25	chr1.tRNA43-GlyGCC-tRF3	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_3518	25	chr1.tRNA41-GlyGCC-tRF3	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_3518	25	chr1.tRNA39-GlyGCC-tRF3	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_3518	25	chr1.tRNA37-GlyGCC-tRF3	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_3518	25	chr1.tRNA35-GlyGCC-tRF3	100	25	0	0	1	25	18	42	8.23e-09	50.1
seq_3523	25	U5-L144	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_3523	25	U5-L35	100	25	0	0	1	25	8	32	8.23e-09	50.1
seq_3531	25	chr6.tRNA171-MetCAT-tRF3	100	25	0	0	1	25	9	33	8.23e-09	50.1
seq_3538	25	U1-L71	100	25	0	0	1	25	133	157	8.23e-09	50.1
seq_3538	25	U1-L70	100	25	0	0	1	25	133	157	8.23e-09	50.1
seq_3538	25	U1-L47	100	25	0	0	1	25	136	160	8.23e-09	50.1
seq_3538	25	U1-L45	100	25	0	0	1	25	133	157	8.23e-09	50.1
seq_3538	25	U1-L43	100	25	0	0	1	25	133	157	8.23e-09	50.1
seq_3538	25	U1-L38	100	25	0	0	1	25	137	161	8.23e-09	50.1
seq_3538	25	U1-L11	100	25	0	0	1	25	133	157	8.23e-09	50.1
